sample_idx,first_top1_layer
527,28
528,28
529,28
530,28
531,28
532,-1
533,-1
534,28
535,28
536,28
537,-1
538,28
539,28
540,-1
541,28
542,28
543,28
544,-1
545,28
546,28
547,28
548,28
549,28
550,28
551,28
552,28
553,28
554,28
555,28
556,28
557,28
558,28
559,28
560,28
561,28
562,-1
563,28
564,-1
565,28
566,-1
567,28
568,-1
569,28
570,-1
571,28
572,28
573,28
574,28
575,28
576,28
577,28
578,28
579,-1
580,28
581,28
582,-1
583,28
584,28
585,28
586,28
587,28
588,28
589,28
590,28
591,-1
592,28
593,28
594,28
595,28
596,-1
597,-1
598,28
599,28
600,28
601,28
602,28
603,-1
604,28
605,-1
606,28
607,28
608,28
609,28
610,-1
611,28
612,28
613,-1
614,-1
615,28
616,-1
617,-1
618,28
619,28
620,-1
621,-1
622,28
623,28
624,-1
625,-1
626,28
627,28
628,28
629,28
630,28
631,28
632,28
633,28
634,28
635,28
636,-1
637,28
638,-1
639,28
640,-1
641,28
642,28
643,28
644,-1
645,-1
646,28
647,28
648,28
649,-1
650,-1
651,28
652,28
653,28
654,28
655,28
656,28
657,28
658,28
659,28
660,-1
661,-1
662,28
663,-1
664,28
665,28
666,28
667,28
668,28
669,28
670,28
671,28
672,28
673,28
674,-1
675,28
676,28
677,-1
678,28
679,28
680,-1
681,28
682,28
683,28
684,28
685,28
686,28
687,-1
688,28
689,-1
690,28
691,-1
692,28
693,28
694,-1
695,28
696,28
697,-1
698,28
699,28
700,28
701,-1
702,28
703,28
704,-1
705,28
706,-1
707,-1
708,-1
709,28
710,28
711,28
712,-1
713,28
714,-1
715,-1
716,-1
717,28
718,28
719,28
720,-1
721,28
722,28
723,-1
724,28
725,28
726,28
727,28
728,28
729,-1
730,28
731,28
732,28
733,-1
734,28
735,28
736,28
737,-1
738,28
739,28
740,28
741,28
742,28
743,28
744,28
745,-1
746,28
747,-1
748,28
749,28
750,28
751,28
752,28
753,-1
754,28
755,28
756,28
757,-1
758,28
759,28
760,28
761,-1
762,28
763,-1
764,-1
765,28
766,28
767,28
768,28
769,-1
770,28
771,28
772,28
773,28
774,-1
775,28
776,28
777,-1
778,28
779,28
780,-1
781,-1
782,28
783,28
784,-1
785,28
786,28
787,28
788,28
789,28
790,28
791,28
792,28
793,28
794,28
795,28
796,28
797,28
798,28
799,28
800,28
801,28
802,28
803,28
804,28
805,-1
806,28
807,-1
808,28
809,28
810,28
811,28
812,-1
813,28
814,28
815,28
816,28
817,-1
818,28
819,28
820,-1
821,28
822,28
823,28
824,28
825,28
826,28
827,28
828,28
829,28
830,28
831,28
832,28
833,28
834,-1
835,28
836,28
837,28
838,-1
839,28
840,28
841,28
842,-1
843,-1
844,-1
845,28
846,28
847,28
848,28
849,28
850,28
851,28
852,28
853,28
854,-1
855,28
856,28
857,-1
858,28
859,28
860,28
861,-1
862,-1
863,28
864,28
865,28
866,28
867,28
868,28
869,-1
870,28
871,28
872,-1
873,-1
874,28
875,28
876,28
877,28
878,-1
879,28
880,28
881,28
882,28
883,-1
884,28
885,28
886,28
887,-1
888,28
889,-1
890,28
891,28
892,28
893,28
894,-1
895,-1
896,28
897,28
898,28
899,28
900,28
901,28
902,28
903,28
904,-1
905,28
906,28
907,28
908,28
909,28
910,28
911,28
912,28
913,28
914,28
915,28
916,-1
917,28
918,-1
919,28
920,-1
921,28
922,28
923,28
924,-1
925,-1
926,28
927,28
928,28
929,28
930,-1
931,28
932,28
933,-1
934,28
935,-1
936,-1
937,-1
938,28
939,28
940,28
941,28
942,-1
943,28
944,28
945,-1
946,28
947,28
948,-1
949,28
950,-1
951,-1
952,-1
953,28
954,-1
955,28
956,28
957,28
958,28
959,28
960,28
961,28
962,28
963,28
964,28
965,-1
966,28
967,28
968,28
969,-1
970,-1
971,28
972,28
973,28
974,28
975,28
976,28
977,28
978,28
979,28
980,28
981,28
982,28
983,28
984,-1
985,-1
986,28
987,28
988,28
989,-1
990,28
991,-1
992,28
993,28
994,28
995,28
996,-1
997,28
998,28
999,28
