sample_idx,first_top1_layer
542,27
543,27
544,28
545,28
546,28
547,27
548,28
549,26
550,28
551,27
552,27
553,27
554,28
555,27
556,27
557,27
558,28
559,27
560,28
561,27
562,27
563,28
564,28
565,27
566,28
567,28
568,27
569,28
570,27
571,28
572,27
573,28
574,27
575,27
576,28
577,27
578,27
579,27
580,27
581,28
582,28
583,27
584,27
585,28
586,27
587,29
588,27
589,27
590,28
591,27
592,28
593,27
594,27
595,27
596,27
597,27
598,27
599,28
600,28
601,28
602,28
603,28
604,28
605,28
606,28
607,28
608,27
609,27
610,28
611,28
612,28
613,27
614,27
615,26
616,27
617,27
618,27
619,26
620,27
621,27
622,27
623,28
624,28
625,27
626,27
627,27
628,27
629,28
630,27
631,27
632,27
633,27
634,27
635,27
636,27
637,27
638,27
639,27
640,27
641,27
642,27
643,28
644,28
645,28
646,27
647,28
648,27
649,28
650,27
651,28
652,27
653,27
654,30
655,28
656,27
657,27
658,28
659,28
660,28
661,28
662,27
663,28
664,27
665,28
666,27
667,28
668,28
669,28
670,28
671,27
672,26
673,27
674,26
675,28
676,26
677,28
678,27
679,27
680,28
681,27
682,28
683,28
684,28
685,27
686,27
687,27
688,27
689,27
690,28
691,27
692,27
693,29
694,28
695,28
696,28
697,28
698,27
699,28
700,28
701,28
702,27
703,28
704,27
705,28
706,28
707,28
708,26
709,27
710,27
711,28
712,28
713,28
714,28
715,28
716,28
717,27
718,27
719,28
720,27
721,28
722,28
723,28
724,27
725,28
726,27
727,28
728,27
729,27
730,28
731,28
732,27
733,28
734,27
735,27
736,27
737,28
738,28
739,28
740,27
741,27
742,28
743,28
744,28
745,28
746,27
747,27
748,27
749,28
750,27
751,27
752,28
753,28
754,28
755,27
756,27
757,27
758,26
759,28
760,28
761,28
762,27
763,27
764,27
765,27
766,27
767,28
768,27
769,27
770,27
771,28
772,27
773,27
774,28
775,27
776,27
777,28
778,27
779,27
780,28
781,27
782,27
783,27
784,28
785,28
786,28
787,28
788,27
789,28
790,28
791,27
792,27
793,27
794,28
795,28
796,28
797,27
798,27
799,27
800,27
801,28
802,27
803,28
804,28
805,27
806,28
807,28
808,28
809,28
810,28
811,26
812,28
813,27
814,27
815,28
816,28
817,27
818,29
819,27
820,27
821,27
822,28
823,28
824,27
825,28
826,28
827,28
828,27
829,27
830,27
831,28
832,27
833,27
834,27
835,28
836,27
837,28
838,27
839,28
840,28
841,28
842,27
843,28
844,28
845,27
846,27
847,27
848,28
849,27
850,27
851,27
852,28
853,27
854,28
855,27
856,27
857,27
858,28
859,27
860,27
861,26
862,27
863,28
864,28
865,27
866,28
867,27
868,27
869,27
870,26
871,27
872,27
873,27
874,27
875,27
876,30
877,28
878,27
879,27
880,27
881,28
882,27
883,27
884,26
885,27
886,27
887,27
888,27
889,27
890,26
891,28
892,28
893,28
894,28
895,28
896,28
897,27
898,27
899,27
900,28
901,28
902,27
903,27
904,28
905,27
906,28
907,27
908,28
909,28
910,28
911,27
912,27
913,28
914,27
915,27
916,27
917,28
918,28
919,28
920,27
921,28
922,28
923,27
924,28
925,28
926,28
927,27
928,28
929,28
930,28
931,28
932,27
933,28
934,28
935,27
936,27
937,28
938,27
939,27
940,28
941,28
942,28
943,29
944,28
945,27
946,27
947,28
948,28
949,28
950,27
951,27
952,28
953,27
954,28
955,28
956,28
957,28
958,28
959,28
960,28
961,27
962,28
963,27
964,27
965,27
966,27
967,27
968,29
969,28
970,28
971,27
972,28
973,28
974,28
975,27
976,28
977,27
978,27
979,27
980,27
981,28
982,27
983,27
984,28
985,28
986,27
987,27
988,28
989,28
990,28
991,28
992,26
993,28
994,27
995,28
996,28
997,28
998,27
999,27
