sample_idx,first_top1_layer
542,28
543,27
544,28
545,27
546,27
547,27
548,28
549,28
550,28
551,27
552,27
553,27
554,27
555,28
556,28
557,28
558,28
559,28
560,28
561,27
562,28
563,27
564,27
565,27
566,27
567,27
568,27
569,28
570,27
571,27
572,27
573,27
574,27
575,28
576,27
577,28
578,28
579,27
580,28
581,28
582,28
583,28
584,28
585,28
586,27
587,27
588,27
589,27
590,27
591,27
592,28
593,28
594,27
595,27
596,29
597,26
598,28
599,28
600,27
601,28
602,28
603,28
604,27
605,27
606,27
607,28
608,28
609,29
610,28
611,28
612,28
613,27
614,28
615,27
616,27
617,27
618,27
619,27
620,28
621,26
622,28
623,28
624,27
625,27
626,27
627,28
628,26
629,27
630,28
631,28
632,28
633,27
634,28
635,27
636,27
637,28
638,27
639,28
640,27
641,28
642,27
643,27
644,27
645,26
646,28
647,28
648,27
649,27
650,28
651,27
652,27
653,28
654,26
655,28
656,28
657,28
658,28
659,26
660,28
661,27
662,27
663,27
664,27
665,27
666,28
667,27
668,27
669,27
670,27
671,26
672,28
673,28
674,27
675,26
676,27
677,27
678,28
679,28
680,28
681,32
682,28
683,28
684,28
685,28
686,27
687,28
688,27
689,27
690,27
691,27
692,27
693,27
694,28
695,27
696,27
697,28
698,27
699,26
700,27
701,28
702,27
703,27
704,27
705,27
706,28
707,26
708,27
709,28
710,27
711,27
712,28
713,27
714,28
715,28
716,28
717,28
718,27
719,27
720,27
721,27
722,27
723,28
724,27
725,27
726,27
727,28
728,28
729,28
730,28
731,28
732,27
733,27
734,27
735,28
736,27
737,28
738,28
739,28
740,27
741,27
742,28
743,28
744,26
745,28
746,27
747,27
748,28
749,27
750,28
751,27
752,27
753,28
754,27
755,28
756,28
757,28
758,28
759,27
760,27
761,27
762,27
763,27
764,27
765,27
766,28
767,27
768,28
769,27
770,27
771,27
772,27
773,28
774,27
775,27
776,28
777,28
778,27
779,27
780,28
781,27
782,28
783,28
784,28
785,28
786,29
787,28
788,28
789,27
790,27
791,28
792,28
793,28
794,28
795,27
796,28
797,27
798,27
799,28
800,27
801,28
802,27
803,27
804,29
805,27
806,28
807,27
808,28
809,28
810,28
811,27
812,27
813,27
814,27
815,27
816,27
817,28
818,27
819,28
820,28
821,27
822,28
823,27
824,27
825,28
826,28
827,28
828,27
829,27
830,28
831,28
832,28
833,27
834,27
835,28
836,27
837,27
838,27
839,28
840,28
841,30
842,27
843,27
844,27
845,28
846,27
847,28
848,27
849,28
850,27
851,27
852,27
853,27
854,27
855,28
856,27
857,28
858,28
859,28
860,27
861,28
862,28
863,28
864,26
865,27
866,27
867,26
868,27
869,27
870,28
871,28
872,28
873,28
874,27
875,27
876,27
877,28
878,27
879,28
880,27
881,27
882,28
883,28
884,29
885,28
886,27
887,28
888,28
889,27
890,28
891,28
892,28
893,27
894,28
895,28
896,27
897,28
898,27
899,27
900,27
901,28
902,27
903,28
904,27
905,28
906,28
907,27
908,28
909,28
910,28
911,27
912,28
913,28
914,27
915,27
916,27
917,28
918,27
919,28
920,28
921,27
922,28
923,28
924,27
925,27
926,27
927,27
928,28
929,28
930,28
931,28
932,28
933,27
934,27
935,28
936,27
937,28
938,27
939,28
940,27
941,27
942,28
943,28
944,27
945,27
946,28
947,27
948,28
949,28
950,27
951,27
952,28
953,27
954,27
955,28
956,28
957,27
958,28
959,28
960,27
961,28
962,28
963,27
964,28
965,28
966,27
967,27
968,28
969,28
970,28
971,27
972,28
973,28
974,27
975,27
976,28
977,27
978,27
979,27
980,27
981,27
982,27
983,28
984,27
985,28
986,27
987,28
988,27
989,26
990,27
991,28
992,27
993,28
994,28
995,28
996,27
997,26
998,27
999,27
