sample_idx,first_top1_layer
382,28
383,27
384,27
385,27
386,26
387,27
388,28
389,26
390,28
391,28
392,27
393,28
394,28
395,28
396,28
397,28
398,27
399,27
400,27
401,27
402,28
403,28
404,28
405,27
406,28
407,28
408,27
409,27
410,27
411,28
412,28
413,27
414,28
415,28
416,27
417,28
418,27
419,27
420,28
421,28
422,27
423,27
424,28
425,27
426,28
427,28
428,27
429,28
430,27
431,27
432,27
433,27
434,27
435,27
436,27
437,28
438,30
439,28
440,27
441,27
442,27
443,27
444,27
445,27
446,28
447,27
448,27
449,28
450,28
451,29
452,27
453,27
454,28
455,27
456,27
457,27
458,26
459,28
460,27
461,28
462,28
463,27
464,27
465,27
466,27
467,28
468,27
469,28
470,27
471,27
472,28
473,28
474,28
475,28
476,28
477,27
478,27
479,28
480,27
481,27
482,28
483,27
484,27
485,26
486,27
487,28
488,27
489,28
490,28
491,28
492,27
493,27
494,28
495,27
496,27
497,27
498,27
499,27
500,28
501,28
502,27
503,27
504,28
505,27
506,28
507,27
508,28
509,28
510,27
511,28
512,27
513,27
514,28
515,27
516,27
517,28
518,28
519,28
520,27
521,27
522,27
523,27
524,27
525,27
526,28
527,26
528,28
529,28
530,27
531,28
532,27
533,27
534,27
535,28
536,27
537,27
538,27
539,27
540,28
541,28
542,27
543,28
544,28
545,27
546,28
547,27
548,26
549,28
550,27
551,27
552,27
553,27
554,27
555,29
556,26
557,28
558,27
559,28
560,27
561,27
562,27
563,28
564,28
565,28
566,27
567,28
568,28
569,28
570,27
571,28
572,28
573,27
574,26
575,28
576,28
577,27
578,28
579,28
580,27
581,27
582,27
583,27
584,26
585,28
586,27
587,28
588,27
589,28
590,28
591,27
592,27
593,27
594,27
595,27
596,27
597,28
598,27
599,28
600,27
601,28
602,28
603,28
604,27
605,28
606,28
607,28
608,28
609,28
610,28
611,28
612,28
613,28
614,28
615,27
616,28
617,28
618,27
619,27
620,28
621,27
622,27
623,28
624,27
625,28
626,28
627,28
628,27
629,27
630,28
631,28
632,27
633,28
634,27
635,28
636,27
637,27
638,26
639,27
640,28
641,28
642,28
643,28
644,27
645,28
646,27
647,28
648,27
649,27
650,28
651,27
652,27
653,27
654,28
655,28
656,27
657,28
658,28
659,27
660,28
661,28
662,27
663,27
664,27
665,27
666,27
667,27
668,27
669,27
670,27
671,28
672,28
673,28
674,27
675,27
676,28
677,28
678,27
679,28
680,27
681,27
682,28
683,28
684,28
685,28
686,27
687,27
688,28
689,27
690,27
691,28
692,28
693,27
694,26
695,27
696,27
697,27
698,27
699,28
700,27
701,28
702,27
703,27
704,28
705,27
706,27
707,27
708,28
709,28
710,27
711,28
712,28
713,28
714,27
715,27
716,28
717,27
718,28
719,28
720,28
721,29
722,27
723,27
724,27
725,27
726,28
727,27
728,26
729,30
730,27
731,28
732,28
733,26
734,27
735,27
736,28
737,28
738,28
739,26
740,27
741,28
742,27
743,28
744,28
745,28
746,28
747,27
748,27
749,28
750,27
751,28
752,28
753,27
754,27
755,28
756,28
757,27
758,28
759,28
760,27
761,30
762,27
763,27
764,27
765,28
766,28
767,28
768,27
769,27
770,27
771,27
772,28
773,27
774,28
775,28
776,27
777,27
778,27
779,28
780,27
781,28
782,27
783,28
784,26
785,27
786,27
787,27
788,28
789,28
790,28
791,28
792,28
793,27
794,27
795,27
796,26
797,28
798,28
799,27
800,27
801,27
802,28
803,27
804,27
805,27
806,27
807,27
808,27
809,27
810,27
811,27
812,28
813,27
814,27
815,28
816,27
817,27
818,28
819,28
820,28
821,27
822,27
823,28
824,30
825,28
826,27
827,28
828,28
829,26
830,28
831,28
832,27
833,28
834,28
835,29
836,27
837,27
838,28
839,28
840,26
841,28
842,27
843,27
844,27
845,28
846,28
847,28
848,28
849,27
850,28
851,28
852,27
853,26
854,28
855,27
856,27
857,27
858,27
859,28
860,27
861,26
862,29
863,27
864,27
865,27
866,28
867,28
868,28
869,28
870,28
871,28
872,26
873,28
874,28
875,27
876,27
877,27
878,28
879,28
880,28
881,27
882,27
883,27
884,28
885,27
886,28
887,27
888,28
889,27
890,27
891,27
892,27
893,28
894,27
895,27
896,27
897,28
898,27
899,28
900,28
901,27
902,27
903,28
904,27
905,28
906,28
907,27
908,28
909,28
910,27
911,28
912,28
913,27
914,28
915,28
916,28
917,26
918,28
919,27
920,28
921,28
922,27
923,28
924,28
925,27
926,27
927,27
928,27
929,27
930,28
931,27
932,28
933,27
934,28
935,28
936,27
937,28
938,27
939,27
940,28
941,26
942,28
943,27
944,27
945,28
946,27
947,28
948,28
949,28
950,27
951,28
952,27
953,27
954,28
955,27
956,27
957,28
958,27
959,28
960,27
961,27
962,27
963,28
964,28
965,27
966,27
967,27
968,27
969,27
970,26
971,27
972,28
973,28
974,28
975,27
976,28
977,27
978,30
979,27
980,28
981,27
982,26
983,27
984,28
985,28
986,27
987,27
988,27
989,28
990,27
991,28
992,27
993,28
994,27
995,28
996,28
997,27
998,27
999,27
